"name","Type","Color","manacost","maybeboard","tags"
"Elemental Summoning","Sorcery - Lesson","RU","{3}{U/R}{U/R}","false","GW - Learn"
"Ghoulcaller's Harvest","Sorcery","BG","{B}{G}","false","BG - Self Mill"
"Grisly Salvage","Instant","BG","{B}{G}","false","BG - Skeletons"
"Hapatra, Vizier of Poisons","Legendary Creature - Human Cleric","BG","{B}{G}","false","BG - -1 Counters"
"Winding Constrictor","Creature - Snake","BG","{B}{G}","false","BG - Energy"
"Obelisk Spider","Creature - Spider","BG","{1}{B}{G}","false","BG - -1 Counters"
"Pest Summoning","Sorcery - Lesson","BG","{1}{B/G}{B/G}","false","GW - Learn"
"Putrefy","Instant","BG","{1}{B}{G}","false","BG - Skeletons"
"Garruk Relentless","Legendary Planeswalker - Garruk","BG","{3}{G}","false","G - Deathtouch"
"Vraska, Swarm's Eminence","Legendary Planeswalker - Vraska","BG","{2}{B/G}{B/G}","false","B - Deathtouch"
"Ishkanah, Grafwidow","Legendary Creature - Spider","BG","{4}{G}","false","G - Delirium"
"Skeletal Swarming","Enchantment","BG","{3}{B}{G}","false","BG - Skeletons"
"Spider Spawning","Sorcery","BG","{4}{G}","false","BG - Self Mill"
"Figure of Destiny","Creature - Kithkin","RW","{R/W}","false","RW - Reanimate"
"Figure of Destiny","Creature - Kithkin","RW","{R/W}","false","W - Hero"
"Heartflame Duelist","Creature - Human Knight","W","{1}{W}","false","RW - Lifelink Spells"
"Lightning Helix","Instant","RW","{R}{W}","false","RW - Lifelink Spells"
"Rip Apart","Sorcery","RW","{R}{W}","false","RW - Lifelink Spells"
"Sacred Fire","Instant","RW","{R}{W}","false","RW - Lifelink Spells"
"Tenth District Legionnaire","Creature - Human Soldier","RW","{R}{W}","false","RW - Heroic"
"Anax and Cymede","Legendary Creature - Human Soldier","RW","{1}{R}{W}","false","RW - Heroic"
"Boros Reckoner","Creature - Minotaur Wizard","RW","{R/W}{R/W}{R/W}","false","W - Hero"
"Deafening Clarion","Sorcery","RW","{1}{R}{W}","false","RW - Lifelink Spells"
"Feather, the Redeemed","Legendary Creature - Angel","RW","{R}{W}{W}","false","RW - Heroic"
"Sunforger","Artifact - Equipment","RW","{3}","false","RW - Lifelink Spells"
"Nahiri, Storm of Stone","Legendary Planeswalker - Nahiri","RW","{2}{R/W}{R/W}","false","R - Equipment"
"Radiant Scrollwielder","Creature - Dwarf Cleric","RW","{2}{R}{W}","false","RW - Lifelink Spells"
"Warleader's Helix","Instant","RW","{2}{R}{W}","false","RW - Lifelink Spells"
"Waves of Aggression","Sorcery","RW","{3}{R/W}{R/W}","false","W - Hero"
"Firesong and Sunspeaker","Legendary Creature - Minotaur Cleric","RW","{4}{R}{W}","false","RW - Lifelink Spells"
"Elusive Otter","Creature - Otter","U","{U}","false","GU - Spells"
"Tamiyo, Inquisitive Student","Legendary Creature - Moonfolk Wizard","U","{U}","false","U - Legendary"
"Fractal Summoning","Sorcery - Lesson","GU","{X}{G/U}{G/U}","false","GW - Learn"
"Growth Spiral","Instant","GU","{G}{U}","false","GU - Spells"
"Growth Spiral","Instant","GU","{G}{U}","false","GUR - Gates"
"Ice-Fang Coatl","Snow Creature - Snake","UG","{G}{U}","false","GU - Snakes"
"Ongoing Investigation","Enchantment","GU","{1}{U}","false","U - Investigate"
"Quandrix Apprentice","Creature - Human Wizard","GU","{G}{U}","false","GU - Spells"
"Verazol, the Split Current","Legendary Creature - Serpent","GU","{X}{G}{U}","false","GU - Kicker"
"Augmenter Pugilist","Creature - Troll Druid","GU","{1}{G}{G}","false","G - Land Count"
"Lorescale Coatl","Creature - Snake","GU","{1}{G}{U}","false","GU - Snakes"
"Oko, Thief of Crowns","Legendary Planeswalker - Oko","GU","{1}{G}{U}","false","GU - Oops All Elk"
"Quandrix Command","Instant","GU","{1}{G}{U}","false","GU - Spells"
"Patagia Viper","Creature - Snake","GU","{3}{G}","false","GU - Snakes"
"Gorion, Wise Mentor","Legendary Creature - Human Wizard","GUW","{G}{W}{U}","false","GWU - Adventures"
"Isu the Abominable","Legendary Snow Creature - Yeti","U","{3}{U}{U}","false","U - Snow"
"Ognis, the Dragon's Lash","Legendary Creature - Viashino Warrior","BGR","{1}{B/R}{R}{R/G}","false","R - Too Fast 2"
"Hazezon, Shaper of Sand","Legendary Creature - Human Warrior","GRW","{R}{G}{W}","false","RGW - Deserts"
"Yuma, Proud Protector","Legendary Creature - Human Ranger","GRW","{5}{R}{G}{W}","false","RGW - Deserts"
"Alesha, Who Smiles at Death","Legendary Creature - Human Warrior","BRW","{2}{R}","false","RW - Reanimate"
"Shaman of the Great Hunt","Creature - Orc Shaman","GRU","{3}{R}","false","RG - Trample"
"Soulfire Grand Master","Creature - Human Monk","RUW","{1}{W}","false","RW - Lifelink Spells"
"Tatsunari, Toad Rider","Legendary Creature - Human Ninja","UBG","{2}{B}","false","B - Constellation"
"Urtet, Remnant of Memnarch","Legendary Artifact Creature - Myr","BGRUW","{3}","false","5C - Myr"
"Go-Shintai of Life's Origin","Legendary Enchantment Creature - Shrine","BGRUW","{3}{G}","false","5C - Shrines"
"Sanctum of All","Legendary Enchantment - Shrine","BGRUW","{W}{U}{B}{R}{G}","false","5C - Shrines"
"Reaper King","Legendary Artifact Creature - Scarecrow","BGRUW","{2/W}{2/U}{2/B}{2/R}{2/G}","false","5C - Scarecrows"
"Dryad Arbor","Land Creature - Forest Dryad","","","false","G - Animated Lands"
"Bristling Backwoods","Land - Desert","","","false","RGW - Deserts"
"Creosote Heath","Land - Desert","","","false","RGW - Deserts"
"Abraded Bluffs","Land - Desert","","","false","RGW - Deserts"
"Jungle Shrine","Land","","","false","RGW - Deserts"
"Abstergo Entertainment","Legendary Land","","","false","C - Legendary"
"Aether Hub","Land","","","false","5C - Phyrexian"
"Aether Hub","Land","","","false","C - Tokens"
"Aether Hub","Land","","","false","BG - Energy"
"Aether Hub","Land","","","false","UR - Energy"
"Ally Encampment","Land","","","false","W - Allies"
"Ancient Den","Artifact Land","","","false","5C - Myr"
"Ancient Den","Artifact Land","","","false","W - Equipment 1"
"Ancient Den","Artifact Land","","","false","W - Artifacts"
"Ancient Den","Artifact Land","","","false","W - Golems"
"Animal Sanctuary","Land","","","false","W - Cats"
"Arch of Orazca","Land","","","false","G - Defenders"
"Arch of Orazca","Land","","","false","U - Investigate"
"Argoth, Sanctum of Nature","Land","G","","false","G - Landfall"
"Arid Mesa","Land","","","false","R - Landfall"
"Ash Barrens","Land","","","false","B - Cycling"
"Ash Barrens","Land","","","false","C - Eldrazi 2"
"Ash Barrens","Land","","","false","C - Eldrazi 1"
"Ash Barrens","Land","","","false","C - Tokens"
"Ash Barrens","Land","","","false","R - Cycling"
"Ash Barrens","Land","","","false","R - Mystery Box"
"Ash Barrens","Land","","","false","U - Cycling"
"Ash Barrens","Land","","","false","W - Cycling"
"Ash Barrens","Land","","","false","U - Eldrazi"
"Ash Barrens","Land","","","false","C - Eldrazi 3"
"Barad-dur","Legendary Land","","","false","B - +1 Counters"
"Barbarian Ring","Land","","","false","R - Cavalcade"
"Barren Moor","Land","","","false","B - Constellation"
"Barren Moor","Land","","","false","B - Cycling"
"Barren Moor","Land","","","false","B - Demonic 1"
"Barren Moor","Land","","","false","B - Nightmares"
"Barren Moor","Land","","","false","B - Reanimate"
"Barren Moor","Land","","","false","B - +1 Counters"
"Barren Moor","Land","","","false","B - Witchcraft"
"Barren Moor","Land","","","false","B - Zombies 1"
"Barren Moor","Land","","","false","B - Zombies 2"
"Barren Moor","Land","","","false","B - Keywords"
"Barren Moor","Land","","","false","B - Nazgul"
"Basilisk Gate","Land - Gate","","","false","GUR - Gates"
"Blackcleave Cliffs","Land","","","false","BR - Devils"
"Blighted Steppe","Land","","","false","W - Lifegain 1"
"Blinkmoth Nexus","Land","","","false","U - Affinity"
"Blinkmoth Nexus","Land","","","false","R - Artifacts"
"Bloodstained Mire","Land","","","false","R - Landfall"
"Bonders' Enclave","Land","","","false","G - Grow Tall"
"Bonders' Enclave","Land","","","false","R - Big Red"
"Boros Garrison","Land","","","false","RW - Lifelink Spells"
"Buried Ruin","Land","","","false","5C - Scarecrows"
"Buried Ruin","Land","","","false","C - Constructs"
"Cabal Pit","Land","","","false","B - Crime"
"Cabal Pit","Land","","","false","BG - Self Mill"
"Canyon Slough","Land - Swamp Mountain","","","false","BR - Vampires"
"Canyon Slough","Land - Swamp Mountain","","","false","BR - Gift Exchange"
"Cascade Bluffs","Land","","","false","UR - Draw Two"
"Cascade Bluffs","Land","","","false","UR - Energy"
"Castle Ardenvale","Land","","","false","W - Humans"
"Castle Ardenvale","Land","","","false","W - Tokens 1"
"Castle Embereth","Land","","","false","R - Goblins 1"
"Castle Garenbrig","Land","","","false","G - Pod"
"Castle Locthwain","Land","","","false","B - Hatred"
"Castle Vantress","Land","","","false","U - Flash 1"
"Castle Vantress","Land","","","false","U - Flash 2"
"Castle Vantress","Land","","","false","U - See The Future"
"Cathedral of War","Land","","","false","W - Exalted"
"Centaur Garden","Land","","","false","G - Fight Club 1"
"Centaur Garden","Land","","","false","G - Fight Club 2"
"Cephalid Coliseum","Land","","","false","U - Self Mill"
"Cephalid Coliseum","Land","","","false","U - Zombies"
"City of Brass","Land","","","false","5C - Scarecrows"
"City of Brass","Land","","","false","GW - Learn"
"City of Brass","Land","","","false","5C - Shrines"
"Cliffgate","Land - Gate","R","","false","GUR - Gates"
"Cloudpost","Land - Locus","","","false","C - 8 Post Ramp"
"Cloudpost","Land - Locus","","","false","C - 8 Post Ramp"
"Cloudpost","Land - Locus","","","false","C - 8 Post Ramp"
"Cloudpost","Land - Locus","","","false","C - 8 Post Ramp"
"Concealed Courtyard","Land","","","false","WB - Clerics"
"Concealed Courtyard","Land","","","false","WB - Demonic Pact"
"Concealed Courtyard","Land","","","false","WB - Knights"
"Crawling Barrens","Land","","","false","G - Animated Lands"
"Crawling Barrens","Land","","","false","C - Constructs"
"Crucible of the Spirit Dragon","Land","","","false","R - Dragons 3"
"Crucible of the Spirit Dragon","Land","","","false","R - Dragons 1"
"Darksteel Citadel","Artifact Land","","","false","5C - Myr"
"Darkwater Catacombs","Land","","","false","UB - Ninjas"
"Darkwater Catacombs","Land","","","false","UB - Steal & Sacrifice"
"Darkwater Catacombs","Land","","","false","UB - Artifacts"
"Desert of the Fervent","Land - Desert","R","","false","R - Lightning"
"Desert of the Indomitable","Land - Desert","","","false","RGW - Deserts"
"Desolate Lighthouse","Land","","","false","UR - Draw Two"
"Drannith Ruins","Land","","","false","C - Constructs"
"Dreadship Reef","Land","","","false","UB - Exile"
"Dreadship Reef","Land","","","false","UB - Steal & Sacrifice"
"Drifting Meadow","Land","","","false","W - Cycling"
"Drifting Meadow","Land","","","false","W - Serra's Realm"
"Edgewall Inn","Land","","","false","GWU - Adventures"
"Eiganjo Castle","Legendary Land","W","","false","GW - Dungeons & Legends"
"Eiganjo Castle","Legendary Land","","","false","W - Legendary"
"Eiganjo, Seat of the Empire","Legendary Land","W","","false","W - Equipment 2"
"Eldrazi Temple","Land","","","false","C - Eldrazi 1"
"Eldrazi Temple","Land","","","false","C - Eldrazi 2"
"Eldrazi Temple","Land","","","false","U - Eldrazi"
"Eldrazi Temple","Land","","","false","C - Eldrazi 3"
"Emergence Zone","Land","","","false","G - Flash"
"Evolving Wilds","Land","","","false","G - Evolution"
"Exotic Orchard","Land","","","false","U - That's Mine"
"Fabled Passage","Land","","","false","G - Landfall"
"Fabled Passage","Land","","","false","R - Landfall"
"Fabled Passage","Land","","","false","W - Landfall"
"Faceless Haven","Snow Land","","","false","B - Snow"
"Faerie Conclave","Land","","","false","U - Faeries 1"
"Faerie Conclave","Land","","","false","U - Faeries 2"
"Faerie Conclave","Land","","","false","U - Ninjas"
"Faerie Conclave","Land","U","","false","U - Flyers 2"
"Fetid Heath","Land","","","false","WB - Clerics"
"Fetid Heath","Land","","","false","WB - Demonic Pact"
"Fetid Heath","Land","","","false","WB - Knights"
"Fetid Heath","Land","","","false","WB - Monarch"
"Fetid Pools","Land - Island Swamp","","","false","UB - Exile"
"Fetid Pools","Land - Island Swamp","","","false","UB - Ninjas"
"Fetid Pools","Land - Island Swamp","","","false","UB - Artifacts"
"Fetid Pools","Land - Island Swamp","","","false","UB - Steal & Sacrifice"
"Fiery Islet","Land","","","false","UR - Draw Two"
"Fiery Islet","Land","","","false","UR - Energy"
"Fire-Lit Thicket","Land","","","false","RG - Dinosaurs"
"Flamekin Village","Land","","","false","R - Elementals"
"Flooded Grove","Land","","","false","GU - Kicker"
"Flooded Grove","Land","","","false","GU - Oops All Elk"
"Flooded Grove","Land","","","false","GU - Spells"
"Flooded Grove","Land","","","false","GWU - Adventures"
"Fomori Vault","Land","","","false","C - Constructs"
"Forbidding Watchtower","Land","","","false","W - Serra's Realm"
"Forest","Basic Land - Forest","","","false","G - Animated Lands"
"Forest","Basic Land - Forest","G","","false","G - Botany"
"Forest","Basic Land - Forest","G","","false","G - Constellation"
"Forest","Basic Land - Forest","G","","false","G - Defenders"
"Forest","Basic Land - Forest","G","","false","G - Delirium"
"Forest","Basic Land - Forest","G","","false","G - Devotion"
"Forest","Basic Land - Forest","G","","false","G - Eldrazi Tokens"
"Forest","Basic Land - Forest","G","","false","G - Elves 1"
"Forest","Basic Land - Forest","G","","false","G - Elves 2"
"Forest","Basic Land - Forest","G","","false","G - Fight Club 1"
"Forest","Basic Land - Forest","G","","false","G - Fight Club 2"
"Forest","Basic Land - Forest","G","","false","G - Flash"
"Forest","Basic Land - Forest","G","","false","G - Grow Tall"
"Forest","Basic Land - Forest","G","","false","G - Constructs"
"Forest","Basic Land - Forest","G","","false","G - Landfall"
"Forest","Basic Land - Forest","G","","false","G - Pod"
"Forest","Basic Land - Forest","G","","false","G - Populate"
"Forest","Basic Land - Forest","G","","false","G - Proliferate"
"Forest","Basic Land - Forest","G","","false","G - Saprolings"
"Forest","Basic Land - Forest","G","","false","G - Slivers"
"Forest","Basic Land - Forest","G","","false","5C - Scarecrows"
"Forest","Basic Land - Forest","G","","false","G - Spikes"
"Forest","Basic Land - Forest","G","","false","G - Survival"
"Forest","Basic Land - Forest","G","","false","G - Werewolves"
"Forest","Basic Land - Forest","G","","false","GU - Kicker"
"Forest","Basic Land - Forest","G","","false","GU - Oops All Elk"
"Forest","Basic Land - Forest","G","","false","GW - Populate"
"Forest","Basic Land - Forest","G","","false","BG - Energy"
"Forest","Basic Land - Forest","G","","false","BG - Energy"
"Forest","Basic Land - Forest","G","","false","BG - Energy"
"Forest","Basic Land - Forest","G","","false","BG - -1 Counters"
"Forest","Basic Land - Forest","G","","false","BG - -1 Counters"
"Forest","Basic Land - Forest","G","","false","BG - -1 Counters"
"Forest","Basic Land - Forest","G","","false","BG - Self Mill"
"Forest","Basic Land - Forest","G","","false","BG - Self Mill"
"Forest","Basic Land - Forest","G","","false","G - Animated Lands"
"Forest","Basic Land - Forest","G","","false","G - Animated Lands"
"Forest","Basic Land - Forest","G","","false","G - Animated Lands"
"Forest","Basic Land - Forest","G","","false","G - Animated Lands"
"Forest","Basic Land - Forest","G","","false","G - Botany"
"Forest","Basic Land - Forest","G","","false","G - Botany"
"Forest","Basic Land - Forest","G","","false","G - Botany"
"Forest","Basic Land - Forest","G","","false","G - Botany"
"Forest","Basic Land - Forest","G","","false","G - Botany"
"Forest","Basic Land - Forest","G","","false","G - Constellation"
"Forest","Basic Land - Forest","G","","false","G - Constellation"
"Forest","Basic Land - Forest","G","","false","G - Constellation"
"Forest","Basic Land - Forest","G","","false","G - Constellation"
"Forest","Basic Land - Forest","G","","false","G - Constellation"
"Forest","Basic Land - Forest","G","","false","G - Defenders"
"Forest","Basic Land - Forest","G","","false","G - Defenders"
"Forest","Basic Land - Forest","G","","false","G - Defenders"
"Forest","Basic Land - Forest","G","","false","G - Defenders"
"Forest","Basic Land - Forest","G","","false","G - Defenders"
"Forest","Basic Land - Forest","G","","false","G - Delirium"
"Forest","Basic Land - Forest","G","","false","G - Delirium"
"Forest","Basic Land - Forest","G","","false","G - Delirium"
"Forest","Basic Land - Forest","G","","false","G - Delirium"
"Forest","Basic Land - Forest","G","","false","G - Devotion"
"Forest","Basic Land - Forest","G","","false","G - Devotion"
"Forest","Basic Land - Forest","G","","false","G - Devotion"
"Forest","Basic Land - Forest","G","","false","G - Devotion"
"Forest","Basic Land - Forest","G","","false","G - Devotion"
"Forest","Basic Land - Forest","G","","false","G - Eldrazi Tokens"
"Forest","Basic Land - Forest","G","","false","G - Eldrazi Tokens"
"Forest","Basic Land - Forest","G","","false","G - Eldrazi Tokens"
"Forest","Basic Land - Forest","G","","false","G - Eldrazi Tokens"
"Forest","Basic Land - Forest","G","","false","G - Elves 1"
"Forest","Basic Land - Forest","G","","false","G - Elves 1"
"Forest","Basic Land - Forest","G","","false","G - Elves 1"
"Forest","Basic Land - Forest","G","","false","G - Elves 1"
"Forest","Basic Land - Forest","G","","false","G - Elves 1"
"Forest","Basic Land - Forest","G","","false","G - Elves 2"
"Forest","Basic Land - Forest","G","","false","G - Elves 2"
"Forest","Basic Land - Forest","G","","false","G - Elves 2"
"Forest","Basic Land - Forest","G","","false","G - Elves 2"
"Forest","Basic Land - Forest","G","","false","G - Elves 2"
"Forest","Basic Land - Forest","G","","false","G - Fight Club 1"
"Forest","Basic Land - Forest","G","","false","G - Fight Club 1"
