"name","Type","Color","manacost","maybeboard","tags"
"Priest of Titania","Creature - Elf Druid","G","{1}{G}","false","G - Elvish Supremacy"
"Jet Medallion","Artifact","","{2}","false","z_Kvatch Koffers"
"Ruby Medallion","Artifact","","{2}","false","z_Kvatch Koffers"
"Pearl Medallion","Artifact","","{2}","false","z_Kvatch Koffers"
"Sapphire Medallion","Artifact","","{2}","false","z_Kvatch Koffers"
"Emerald Medallion","Artifact","","{2}","false","z_Kvatch Koffers"
"Disruptor Flute","Artifact","","{2}","false","z_Kvatch Koffers"
"Warren Soultrader","Creature - Zombie Goblin Wizard","B","{2}{B}","false","B - Plunderers"
"Marionette Apprentice","Creature - Human Artificer","B","{1}{B}","false","WUBR - Thopter Artifice"
"Eviscerator's Insight","Instant","B","{1}{B}","false","BG - Pest Control"
"Toxic Deluge","Sorcery","B","{2}{B}","false","BG - Pain and Life Gain"
"Sorin of House Markov","Commander","B","{1}{B}","false","zz_Commander;B - Sorin Nighthawks"
"Consuming Corruption","Instant","B","{B}{B}","false","B - Pump and Dump"
"Nethergoyf","Creature - Lhurgoyf","B","{B}","false","BG - Living Death"
"Buried Alive","Sorcery","B","{2}{B}","false","B - Nightmares"
"Shilgengar, Sire of Famine","Commander","B","{3}{B}{B}","false","zz_Commander;WB - The Fallen"
"Angel of Suffering","Creature - Nightmare Angel","B","{3}{B}{B}","false","WB - The Fallen"
"Kappa Cannoneer","Artifact Creature - Turtle Warrior","U","{5}{U}","false","U - Urza's Toy Box"
"Tamiyo, Inquisitive Student","Legendary Creature - Moonfolk Wizard","U","{U}","false","UBG - Cycle of Life"
"Wight of the Reliquary","Creature - Zombie Knight","BG","{B}{G}","false","UBG - Cycle of Life"
"Eladamri, Korvecdal","Commander","G","{1}{G}{G}","false","zz_Commander;G - Elvish Supremacy"
"Birthing Ritual","Enchantment","G","{1}{G}","false","WG - Persistence"
"White Orchid Phantom","Creature - Spirit Knight","W","{W}{W}","false","W - Farmers"
"Guide of Souls","Creature - Human Cleric","W","{W}","false","W - Angelic Power"
"Phelia, Exuberant Shepherd","Legendary Creature - Dog","W","{1}{W}","false","WRG - Rain Cats & Dogs"
"Ajani, Nacatl Pariah","Legendary Creature - Cat Warrior","W","{1}{W}","false","WRG - Rain Cats & Dogs"
"Ocelot Pride","Creature - Cat","W","{W}","false","WRG - Rain Cats & Dogs"
"Infernal Captor","Creature - Devil Rogue","R","{3}{R}","false","R - Betrayers"
"Coffin Queen","Creature - Zombie Wizard","B","{2}{B}","false","B - Zombie Supremacy"
"Siege-Gang Lieutenant","Creature - Goblin","R","{3}{R}","false","R - Self-Destruct"
"Party Thrasher","Creature - Lizard Wizard","R","{1}{R}","false","R - Death by Exile"
"Reckless Lackey","Creature - Goblin Pirate","R","{R}","false","UBR - A Pirate's Life"
"Dack Fayden","Legendary Planeswalker - Dack","RU","{1}{U}{R}","false","UBR - A Pirate's Life"
"Doom Blade","Instant","B","{1}{B}","false","B - Demonic Contract"
"Eldrazi Temple","Land","","","false","C - Total Annihilation"
"It That Heralds the End","Creature - Eldrazi Drone","","{1}{C}","false","C - Total Annihilation"
"Eldrazi Confluence","Instant","","{2}{C}{C}","false","C - Total Annihilation"
"Urza's Incubator","Artifact","","{3}","false","C - Total Annihilation"
"Ugin's Labyrinth","Land","","","false","C - Total Annihilation"
"Wastes","Basic Land","","","false","C - Total Annihilation"
"Wastes","Basic Land","","","false","C - Total Annihilation"
"Ulamog, the Defiler","Commander","","{10}","false","zz_Commander;C - Total Annihilation"
"Flare of Cultivation","Sorcery","G","{1}{G}{G}","false","UBG - Cycle of Life"
"Nightshade Dryad","Creature - Dryad","G","{1}{G}","false","G - Deathly Fog"
"Tamiyo, Inquisitive Student","Legendary Creature - Moonfolk Wizard","U","{U}","false","U - Drake and Draw"
"Brainsurge","Instant","U","{2}{U}","false","U - Drake and Draw"
"Kaalia of the Vast","Commander","W","{1}{R}{W}{B}","false","zz_Commander;WBR - Heaven or Hell"
"Skyblinder Staff","Artifact - Equipment","","{1}","false","WBR - Heaven or Hell"
"Orim's Chant","Instant","W","{W}","false","WBR - Heaven or Hell"
"Chaos Warp","Instant","R","{2}{R}","false","WBR - Heaven or Hell"
"Serra Avenger","Creature - Angel","W","{W}{W}","false","WBR - Heaven or Hell"
"Lord of the Pit","Creature - Demon","B","{4}{B}{B}{B}","false","WBR - Heaven or Hell"
"Master of Cruelties","Creature - Demon","BR","{3}{B}{R}","false","WBR - Heaven or Hell"
"Shivan Dragon","Creature - Dragon","R","{4}{R}{R}","false","WBR - Heaven or Hell"
"Desolation Angel","Creature - Angel","B","{3}{B}{B}","false","WBG - Landfill"
"Serra Angel","Creature - Angel","W","{3}{W}{W}","false","WBR - Heaven or Hell"
"Plains","Basic Land - Plains","","","false","WBR - Heaven or Hell"
"Plains","Basic Land - Plains","","","false","WBR - Heaven or Hell"
"Plains","Basic Land - Plains","","","false","WBR - Heaven or Hell"
"Plains","Basic Land - Plains","","","false","WBR - Heaven or Hell"
"Swamp","Basic Land - Swamp","","","false","WBR - Heaven or Hell"
"Swamp","Basic Land - Swamp","","","false","WBR - Heaven or Hell"
"Mountain","Basic Land - Mountain","","","false","WBR - Heaven or Hell"
"Mountain","Basic Land - Mountain","","","false","WBR - Heaven or Hell"
"The Necrobloom","Commander","G","{1}{W}{B}{G}","false","zz_Commander;WBG - Landfill"
"Azusa, Lost but Seeking","Legendary Creature - Human Monk","G","{2}{G}","false","WBG - Landfill"
"Flagstones of Trokair","Legendary Land","","","false","WBG - Landfill"
"Endurance","Creature - Elemental Incarnation","G","{1}{G}{G}","false","BG - Living Death"
"Forest","Basic Land - Forest","","","false","BG - Living Death"
"Swamp","Basic Land - Swamp","","","false","BG - Living Death"
"Plains","Basic Land - Plains","","","false","WBG - Landfill"
"Grief","Creature - Elemental Incarnation","B","{2}{B}{B}","false","B - Liliana's Discard"
"Eternal Witness","Creature - Human Shaman","G","{1}{G}{G}","false","BG - Living Death"
"Whispersilk Cloak","Artifact - Equipment","","{3}","false","W - Galactic Wardrobe"
"Teeka's Dragon","Artifact Creature - Dragon","","{9}","false","WBR - Heaven or Hell"
"Sheoldred's Edict","Instant","B","{1}{B}","false","WB - Phyrexian Incubate"
"Deranged Hermit","Creature - Elf","G","{3}{G}{G}","false","G - Squirrel Supremacy"
"Vraska Joins Up","Legendary Enchantment","BG","{B}{G}","false","BG - Deathstrikers"
"Twin Bolt","Instant","R","{1}{R}","false","WR - D'Avenant Snipers"
"End the Festivities","Sorcery","R","{R}","false","WR - D'Avenant Snipers"
"Strip Mine","Land","","","false","WBG - Landfill"
"Arna Kennerud, Skycaptain","Commander","W","{2}{W}{U}{B}","false","WUB - Modified;zz_Commander"
"Rune of Sustenance","Enchantment - Aura Rune","W","{1}{W}","false","WUB - Modified"
"Rune of Flight","Enchantment - Aura Rune","U","{1}{U}","false","WUB - Modified"
"Triton Wavebreaker","Enchantment Creature - Merfolk Wizard","U","{U}","false","WUB - Modified"
"Indebted Spirit","Enchantment Creature - Spirit","W","{W}","false","WUB - Modified"
"Nyxborn Unicorn","Enchantment Creature - Unicorn","W","{1}{W}","false","WUB - Modified"
"Glyph Elemental","Enchantment Creature - Elemental","W","{1}{W}","false","WUB - Modified"
"Eidolon of Countless Battles","Enchantment Creature - Spirit","W","{1}{W}{W}","false","WUB - Modified"
"Plains","Basic Land - Plains","","","false","WUB - Modified"
"Plains","Basic Land - Plains","","","false","WUB - Modified"
"Plains","Basic Land - Plains","","","false","WUB - Modified"
"Island","Basic Land - Island","","","false","UG - Oops All Slivers"
"Plains","Basic Land - Plains","","","false","WUB - Knight Supremacy"
"Swamp","Basic Land - Swamp","","","false","WUB - Knight Supremacy"
"Swamp","Basic Land - Swamp","","","false","WUB - Knight Supremacy"
"Omo, Queen of Vesuva","Commander","G","{2}{G/U}","false","UG - Oops All Slivers;zz_Commander"
"Megantic Sliver","Creature - Sliver","G","{5}{G}","false","UG - Oops All Slivers"
"Gemhide Sliver","Creature - Sliver","G","{1}{G}","false","UG - Oops All Slivers"
"Coat of Arms","Artifact","","{5}","false","UG - Oops All Slivers"
"Spinneret Sliver","Creature - Sliver","G","{1}{G}","false","UG - Oops All Slivers"
"Psionic Sliver","Creature - Sliver","U","{4}{U}","false","UG - Oops All Slivers"
"Muscle Sliver","Creature - Sliver","G","{1}{G}","false","UG - Oops All Slivers"
"Horned Sliver","Creature - Sliver","G","{2}{G}","false","UG - Oops All Slivers"
"Winged Sliver","Creature - Sliver","U","{1}{U}","false","UG - Oops All Slivers"
"Scuttling Sliver","Creature - Sliver Trilobite","U","{2}{U}","false","UG - Oops All Slivers"
"Forest","Basic Land - Forest","","","false","UG - Oops All Slivers"
"Forest","Basic Land - Forest","","","false","UG - Oops All Slivers"
"Forest","Basic Land - Forest","","","false","UG - Oops All Slivers"
"Island","Basic Land - Island","","","false","UG - Oops All Slivers"
"Island","Basic Land - Island","","","false","UG - Oops All Slivers"
"Island","Basic Land - Island","","","false","WU - High Life"
"Island","Basic Land - Island","","","false","WUB - Modified"
"Will, Scion of Peace","Commander","W","{1}{W}{U}","false","WU - High Life;zz_Commander"
"Gerrard Capashen","Legendary Creature - Human Soldier","W","{3}{W}{W}","false","WU - High Life"
"Touchdown!","Sorcery","W","","false","WU - High Life"
"Revitalize","Instant","W","{1}{W}","false","WU - High Life"
"Sphinx's Revelation","Instant","UW","{X}{W}{U}{U}","false","WU - High Life"
"Save Life","Instant","W","{W}","false","WU - High Life"
"Plains","Basic Land - Plains","","","false","WU - High Life"
"Plains","Basic Land - Plains","","","false","WUB - Knight Supremacy"
"Plains","Basic Land - Plains","","","false","WU - High Life"
"Plains","Basic Land - Plains","","","false","WUB - Knight Supremacy"
"Island","Basic Land - Island","","","false","WU - High Life"
"Island","Basic Land - Island","","","false","WU - High Life"
"Island","Basic Land - Island","","","false","WU - High Life"
"Island","Basic Land - Island","","","false","WUB - Knight Supremacy"
"Sidar Jabari of Zhalfir","Commander","W","{1}{W}{U}{B}","false","WUB - Knight Supremacy;zz_Commander"
"Knight Exemplar","Creature - Human Knight","W","{1}{W}{W}","false","WUB - Knight Supremacy"
"Knights' Charge","Enchantment","BW","{1}{W}{B}","false","WUB - Knight Supremacy"
"Worthy Knight","Creature - Human Knight","W","{1}{W}","false","WUB - Knight Supremacy"
"Herald of Hoofbeats","Creature - Human Knight","U","{3}{U}","false","WUB - Knight Supremacy"
"Fell the Mighty","Sorcery","W","{4}{W}","false","WUB - Knight Supremacy"
"Chivalric Alliance","Enchantment","W","{1}{W}","false","WUB - Knight Supremacy"
"Order of the Mirror","Creature - Human Knight","U","{1}{U}","false","WUB - Knight Supremacy"
"Ayara's Oathsworn","Creature - Human Knight","B","{1}{B}","false","WUB - Knight Supremacy"
"Marshal of Zhalfir","Creature - Human Knight","UW","{W}{U}","false","WUB - Knight Supremacy"
"Plains","Basic Land - Plains","","","false","WU - High Life"
"Plains","Basic Land - Plains","","","false","WU - High Life"
"Plains","Basic Land - Plains","","","false","WUB - Modified"
"Plains","Basic Land - Plains","","","false","WUB - Knight Supremacy"
"Island","Basic Land - Island","","","false","WUB - Knight Supremacy"
"Island","Basic Land - Island","","","false","WUB - Modified"
"Swamp","Basic Land - Swamp","","","false","WUB - Modified"
"Swamp","Basic Land - Swamp","","","false","WUB - Modified"
"Aveline de Grandpre","Legendary Creature - Human Assassin","G","{2}{G}{G}","false","G - Deathly Fog"
"Excalibur, Sword of Eden","Legendary Artifact - Equipment","","{12}","false","URG - Treasure Hunters"
"Apple of Eden, Isu Relic","Legendary Artifact","","{4}","false","URG - Treasure Hunters"
"Staff of Eden, Vault's Key","Legendary Artifact","","{6}","false","URG - Treasure Hunters"
"Hunter's Bow","Artifact - Equipment","G","{1}{G}","false","G - Power Rangers"
"Mary Read and Anne Bonny","Legendary Creature - Human Assassin Pirate","RU","{1}{U}{R}","false","UBR - A Pirate's Life"
"Leonardo da Vinci","Commander","U","{2}{U}","false","U - Robot Chickens;zz_Commander"
"Haytham Kenway","Legendary Creature - Human Knight","UW","{2}{W}{U}","false","WUB - Knight Supremacy"
"Become Anonymous","Instant","U","{2}{U}{U}","false","UG - Morphin' Time"
"Sokrates, Athenian Teacher","Legendary Creature - Human Advisor","UW","{1}{W}{U}","false","WU - High Life"
"Eivor, Wolf-Kissed","Legendary Creature - Human Assassin Warrior","GRW","{3}{R}{G}{W}","false","WUBRG - Deepest Lore"
"Gisa, the Hellraiser","Legendary Creature - Human Warlock","B","{3}{B}{B}","false","BR - Outlaws"
"Ral, Monsoon Mage","Legendary Creature - Human Wizard","R","{1}{R}","false","UR - Edgin's Extra Turns"
"Altair Ibn-La'Ahad","Commander","R","{R}{W}{B}","false","WBR - Assassin's Memory;zz_Commander"
"Desmond Miles","Legendary Creature - Human Assassin","B","{1}{B}","false","WBR - Assassin's Memory"
"Cathartic Reunion","Sorcery","R","{1}{R}","false","WBR - Assassin's Memory"
"The Animus","Legendary Artifact","","{2}","false","WBR - Assassin's Memory"
"Ezio Auditore da Firenze","Legendary Creature - Human Assassin","B","{1}{B}","false","WBR - Assassin's Memory"
"The Spear of Leonidas","Legendary Artifact - Equipment","R","{2}{R}","false","WBR - Assassin's Memory"
"Arno Dorian","Legendary Creature - Human Assassin","BR","{2}{B}{R}","false","WBR - Assassin's Memory"
"Roshan, Hidden Magister","Legendary Creature - Human Assassin","B","{3}{B}","false","WBR - Assassin's Memory"
"Aya of Alexandria","Legendary Creature - Human Assassin","RW","{2}{R}{W}","false","WBR - Assassin's Memory"
"Bayek of Siwa","Legendary Creature - Human Assassin","RW","{3}{R}{W}","false","WBR - Assassin's Memory"
"Kassandra, Eagle Bearer","Legendary Creature - Human Assassin Warrior","RW","{1}{R}{W}","false","WBR - Assassin's Memory"
"Silent Clearing","Land","","","false","WBR - Assassin's Memory"
"Brotherhood Headquarters","Land","","","false","WBR - Assassin's Memory"
"Plains","Basic Land - Plains","","","false","WBR - Assassin's Memory"
"Plains","Basic Land - Plains","","","false","WBR - Assassin's Memory"
"Mountain","Basic Land - Mountain","","","false","WBR - Assassin's Memory"
"Mountain","Basic Land - Mountain","","","false","WBR - Assassin's Memory"
"Swamp","Basic Land - Swamp","","","false","WBR - Assassin's Memory"
"Swamp","Basic Land - Swamp","","","false","WBR - Assassin's Memory"
"Basim Ibn Ishaq","Commander","B","{U}{B}","false","UB - Historic Assassins;zz_Commander"
"Evie Frye","Legendary Creature - Human Assassin","U","{1}{U}","false","UB - Historic Assassins"
"Jacob Frye","Legendary Creature - Human Assassin","B","{2}{B}","false","UB - Historic Assassins"
"Desmond Miles","Legendary Creature - Human Assassin","B","{1}{B}","false","UB - Historic Assassins"
"Crystal Skull, Isu Spyglass","Legendary Artifact","U","{2}{U}{U}","false","UB - Historic Assassins"
"Lydia Frye","Legendary Creature - Human Assassin","BU","{2}{U/B}","false","UB - Historic Assassins"
"Coastal Piracy","Enchantment","U","{2}{U}{U}","false","UB - Historic Assassins"
"Cover of Darkness","Enchantment","B","{1}{B}","false","UB - Historic Assassins"
"Assassin Gauntlet","Artifact - Equipment","U","{2}{U}","false","UB - Historic Assassins"
"Hidden Blade","Artifact - Equipment","","{2}","false","UB - Historic Assassins"
"Smoke Bomb","Artifact","","{3}","false","UB - Historic Assassins"
"Brotherhood Regalia","Artifact - Equipment","","{2}","false","UB - Historic Assassins"
"Basim, Master Assassin","Legendary Creature - Human Assassin","BU","","false","UB - Historic Assassins"
"Waterlogged Grove","Land","GU","","false","z_Fixing Roster_z"
"Nurturing Peatland","Land","BG","","false","z_Fixing Roster_z"
"Swamp","Basic Land - Swamp","","","false","UB - Historic Assassins"
"Swamp","Basic Land - Swamp","","","false","UB - Historic Assassins"
"Swamp","Basic Land - Swamp","","","false","UB - Historic Assassins"
"Swamp","Basic Land - Swamp","","","false","UB - Historic Assassins"
"Island","Basic Land - Island","","","false","UB - Historic Assassins"
"Island","Basic Land - Island","","","false","UB - Historic Assassins"
"Island","Basic Land - Island","","","false","UB - Historic Assassins"
"Island","Basic Land - Island","","","false","UB - Historic Assassins"
"Faithless Looting","Sorcery","R","{R}","false","WBR - Assassin's Memory"
"Overpowering Attack","Sorcery","R","{3}{R}{R}","false","WBR - Assassin's Memory"
"Ornithopter of Paradise","Artifact Creature - Thopter","","{2}","false","U - Robot Chickens"
"Hivestone","Artifact","","{2}","false","UG - Oops All Slivers"
"Swans of Bryn Argoll","Creature - Bird Spirit","UW","{2}{W/U}{W/U}","false","WU - High Life"
"Mikaeus, the Unhallowed","Legendary Creature - Zombie Cleric","B","{3}{B}{B}{B}","false","B - Zombie Supremacy"
"Laughing Jasper Flint","Commander","B","{1}{B}{R}","false","BR - Outlaws;zz_Commander"
"Deadeye Duelist","Creature - Human Assassin","R","{1}{R}","false","BR - Outlaws"
"Kaervek, the Punisher","Legendary Creature - Human Warlock","B","{1}{B}{B}","false","BR - Outlaws"
"At Knifepoint","Enchantment","BR","{1}{B}{R}","false","BR - Outlaws"
"Take for a Ride","Sorcery","R","{2}{R}","false","BR - Outlaws"
"Shoot the Sheriff","Instant","B","{1}{B}","false","BR - Outlaws"
